age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
48,entrepreneur,married,high.school,unknown,yes,no,telephone,may,wed,88,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
33,admin.,married,university.degree,no,no,no,telephone,may,wed,92,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
29,blue-collar,married,professional.course,no,no,no,telephone,may,wed,223,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
40,blue-collar,married,high.school,no,no,no,telephone,may,wed,80,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
33,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,wed,357,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
59,retired,married,professional.course,no,no,no,telephone,may,wed,560,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
60,retired,divorced,high.school,unknown,yes,no,telephone,may,wed,398,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
32,unemployed,single,high.school,no,no,no,telephone,may,wed,153,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
44,services,married,high.school,no,yes,yes,telephone,may,wed,212,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
38,unknown,divorced,high.school,unknown,yes,no,telephone,may,wed,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
26,admin.,single,high.school,no,no,no,telephone,may,wed,87,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
47,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,may,wed,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
25,blue-collar,single,basic.6y,unknown,no,yes,telephone,may,wed,90,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
29,admin.,married,basic.6y,no,no,yes,telephone,may,wed,376,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191
29,admin.,single,basic.9y,unknown,no,no,telephone,may,thu,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,admin.,married,professional.course,no,yes,yes,telephone,may,thu,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,services,married,high.school,unknown,no,no,telephone,may,thu,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,housemaid,married,basic.4y,unknown,no,yes,telephone,may,thu,205,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
26,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,132,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
40,technician,married,basic.9y,no,yes,no,telephone,may,thu,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
42,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,services,married,basic.6y,no,yes,no,telephone,may,thu,148,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,self-employed,single,university.degree,no,yes,no,telephone,may,thu,244,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
45,blue-collar,married,illiterate,unknown,no,no,telephone,may,thu,1196,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,admin.,married,high.school,no,yes,no,telephone,may,thu,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,services,married,high.school,no,no,no,telephone,may,thu,285,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,admin.,married,high.school,unknown,yes,no,telephone,may,thu,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
28,entrepreneur,married,basic.9y,unknown,no,no,telephone,may,thu,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,services,single,basic.9y,no,yes,no,telephone,may,thu,193,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,admin.,married,university.degree,no,yes,no,telephone,may,thu,744,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
53,admin.,married,university.degree,no,yes,no,telephone,may,thu,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
46,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,114,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
42,admin.,divorced,high.school,no,yes,no,telephone,may,thu,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,technician,married,basic.9y,no,no,no,telephone,may,thu,514,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
51,technician,married,professional.course,unknown,no,no,telephone,may,thu,337,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
56,retired,divorced,basic.4y,unknown,yes,no,telephone,may,thu,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,services,married,high.school,no,no,no,telephone,may,thu,791,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
43,entrepreneur,married,basic.4y,no,yes,no,telephone,may,thu,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
45,unknown,married,unknown,no,no,no,telephone,may,thu,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
45,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,358,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
48,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,544,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,admin.,married,high.school,no,no,no,telephone,may,thu,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
42,admin.,single,unknown,no,no,no,telephone,may,thu,633,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
42,technician,married,university.degree,unknown,no,no,telephone,may,thu,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,admin.,married,university.degree,no,yes,no,telephone,may,thu,359,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,unemployed,married,professional.course,unknown,no,no,telephone,may,thu,746,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,technician,single,professional.course,no,no,no,telephone,may,thu,322,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,management,married,university.degree,no,yes,no,telephone,may,thu,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
52,admin.,married,basic.6y,no,yes,no,telephone,may,thu,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,services,divorced,basic.9y,no,no,no,telephone,may,thu,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
47,admin.,married,basic.9y,no,yes,no,telephone,may,thu,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,admin.,single,high.school,no,yes,no,telephone,may,thu,177,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
43,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,609,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,technician,married,high.school,no,yes,no,telephone,may,thu,212,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,544,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,services,married,high.school,no,no,yes,telephone,may,thu,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,services,married,high.school,no,yes,no,telephone,may,thu,896,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,admin.,divorced,high.school,no,no,no,telephone,may,thu,1207,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,services,married,university.degree,no,no,no,telephone,may,thu,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
57,services,married,high.school,unknown,yes,no,telephone,may,thu,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
56,admin.,married,high.school,no,no,no,telephone,may,thu,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
44,services,divorced,high.school,no,no,no,telephone,may,thu,71,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
42,services,married,basic.6y,no,yes,no,telephone,may,thu,178,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,services,married,high.school,unknown,yes,no,telephone,may,thu,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
52,services,married,basic.9y,unknown,no,no,telephone,may,thu,80,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,services,married,high.school,no,no,no,telephone,may,thu,139,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,management,married,high.school,unknown,no,no,telephone,may,thu,879,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,unemployed,divorced,basic.9y,no,yes,no,telephone,may,thu,180,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,admin.,married,university.degree,no,no,no,telephone,may,thu,99,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
59,entrepreneur,married,basic.9y,no,no,no,telephone,may,thu,200,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
49,technician,married,professional.course,no,no,no,telephone,may,thu,417,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
44,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,480,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
59,admin.,married,university.degree,no,yes,yes,telephone,may,thu,535,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
29,services,single,high.school,no,no,no,telephone,may,thu,689,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
43,admin.,married,basic.9y,no,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,services,married,high.school,unknown,no,no,telephone,may,thu,376,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
54,retired,married,basic.9y,no,yes,no,telephone,may,thu,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,admin.,married,basic.9y,no,no,no,telephone,may,thu,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
51,services,single,high.school,unknown,yes,no,telephone,may,thu,148,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
40,admin.,single,high.school,no,yes,no,telephone,may,thu,1047,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,technician,single,high.school,unknown,yes,no,telephone,may,thu,54,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,admin.,married,university.degree,no,no,yes,telephone,may,thu,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
49,blue-collar,married,unknown,unknown,no,no,telephone,may,thu,246,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
32,unknown,unknown,university.degree,no,yes,yes,telephone,may,thu,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50,technician,divorced,basic.9y,no,no,yes,telephone,may,thu,48,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,blue-collar,married,university.degree,no,no,no,telephone,may,thu,558,13,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
54,technician,married,university.degree,unknown,no,no,telephone,may,thu,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
39,blue-collar,divorced,unknown,unknown,no,yes,telephone,may,thu,145,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,admin.,married,high.school,unknown,yes,no,telephone,may,thu,199,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,management,married,university.degree,unknown,yes,no,telephone,may,thu,488,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,technician,married,professional.course,unknown,yes,no,telephone,may,thu,768,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,thu,52,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,technician,single,university.degree,no,yes,no,telephone,may,thu,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,399,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,admin.,single,university.degree,no,yes,no,telephone,may,thu,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
55,housemaid,single,basic.9y,no,no,no,telephone,may,thu,553,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,admin.,single,university.degree,no,yes,no,telephone,may,thu,206,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
49,admin.,married,basic.6y,unknown,no,yes,telephone,may,thu,29,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
39,services,married,basic.4y,no,no,no,telephone,may,thu,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,188,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,technician,married,professional.course,no,no,no,telephone,may,thu,414,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,services,single,high.school,no,yes,no,telephone,may,thu,685,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,self-employed,single,university.degree,unknown,yes,no,telephone,may,thu,512,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,74,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,blue-collar,single,unknown,no,no,no,telephone,may,thu,725,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,100,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,self-employed,single,university.degree,no,yes,no,telephone,may,thu,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,services,married,high.school,no,yes,no,telephone,may,thu,58,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,386,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
43,technician,married,university.degree,unknown,no,no,telephone,may,thu,84,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
25,services,single,high.school,no,no,no,telephone,may,thu,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
53,services,married,high.school,unknown,no,no,telephone,may,thu,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,management,married,university.degree,no,yes,no,telephone,may,thu,59,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
52,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,286,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
59,admin.,married,university.degree,no,yes,yes,telephone,may,thu,29,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,211,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,technician,married,university.degree,no,no,no,telephone,may,thu,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
37,admin.,single,university.degree,no,yes,no,telephone,may,thu,900,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
53,management,married,university.degree,unknown,unknown,unknown,telephone,may,thu,135,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
33,admin.,married,university.degree,no,yes,no,telephone,may,thu,56,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,225,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
41,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,thu,151,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
32,services,married,high.school,unknown,yes,yes,telephone,may,thu,184,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
56,management,divorced,basic.9y,unknown,yes,no,telephone,may,thu,313,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
38,blue-collar,single,basic.6y,no,no,no,telephone,may,thu,238,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
54,blue-collar,married,university.degree,no,no,yes,telephone,may,thu,106,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
51,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,191,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
54,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,253,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
54,admin.,married,university.degree,unknown,no,yes,telephone,may,thu,82,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
31,self-employed,married,university.degree,no,no,yes,telephone,may,thu,66,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
55,admin.,married,high.school,no,no,yes,telephone,may,thu,134,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,645,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
39,blue-collar,married,basic.4y,no,yes,yes,telephone,may,thu,81,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
27,services,single,professional.course,no,no,no,telephone,may,thu,201,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,248,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
52,retired,married,basic.9y,unknown,no,no,telephone,may,thu,91,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
49,technician,married,basic.9y,no,yes,no,telephone,may,thu,182,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
34,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,76,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
50,blue-collar,single,basic.4y,no,no,no,telephone,may,thu,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,services,married,high.school,no,no,no,telephone,may,thu,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,services,single,high.school,no,yes,yes,telephone,may,thu,151,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
48,admin.,divorced,high.school,no,yes,no,telephone,may,thu,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
59,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,763,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191
35,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,288,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
35,blue-collar,single,university.degree,no,yes,yes,telephone,may,fri,231,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
39,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,67,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
46,management,married,basic.9y,no,no,no,telephone,may,fri,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
34,entrepreneur,married,basic.4y,no,yes,no,telephone,may,fri,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
42,services,married,professional.course,no,yes,no,telephone,may,fri,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
58,services,married,basic.4y,no,no,no,telephone,may,fri,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
35,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,118,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
32,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
37,technician,single,university.degree,no,no,no,telephone,may,fri,62,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
34,admin.,married,high.school,no,no,no,telephone,may,fri,172,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
52,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,711,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
35,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,65,7,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
28,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,521,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
33,admin.,married,university.degree,no,yes,no,telephone,may,fri,555,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
26,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
36,housemaid,married,high.school,no,no,no,telephone,may,fri,222,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
27,student,single,university.degree,unknown,no,no,telephone,may,fri,867,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
41,admin.,single,high.school,no,no,yes,telephone,may,fri,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
34,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
34,unemployed,married,unknown,no,yes,no,telephone,may,fri,54,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
37,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,343,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
32,unemployed,single,high.school,unknown,yes,yes,telephone,may,fri,289,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
51,services,married,high.school,unknown,yes,no,telephone,may,fri,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
55,unknown,married,unknown,unknown,no,no,telephone,may,fri,319,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191
